ppm,Lip 1,Lip 2,Lip 3,Lip 4,Lip 5,Lip 6,Lip 7,Lip 8,Lip 9,Lip10,Lip11,Lip12,Lip13,Lip14,Lip15,Lip16,Lip17,Lip18,Lip19,Lip20,Lip21,Lip22,Lip23,Lip24,Lip25,Lip26,Lip27,Lip28,Lip29,Lip30,Lip31,Lip32,Lip33,Lip34,Lip35,Lip36,Lip37,Lip38,Lip39,Lip40
-0.057556061,15786395.34,18769583.17,17559114.12,10336016.52,23567948.37,17278113.42,-21749549.26,12468004.82,22892043.41,19030889.91,11212429.19,13509819.86,14703128.29,13372146.66,7764489.414,19824994.84,21061343.05,20959278.25,-6339158.569,-797964.2376,29280772.5,26565278.86,21139565.64,25247760.03,4174117.556,22277895.03,11509253.26,17593247.11,18193988.25,23304230.78,15702631.23,13726556.35,15009227.65,23443339.69,13049564.94,12058753.55,23524541.13,10495298.89,12334805.7,11318189.82
-0.055000072,15905101.67,19144574.83,17677437.76,10966902.19,23948374.01,17315595.76,-21707258.08,12771281.73,22953042.13,19180127.34,11108496.3,13114631.37,14725611.72,13200805.1,7784664.257,19991331.11,21413880,21337457,-6440349.232,-916060.9007,29848367.46,26386862.75,21251449.08,25487925.65,4388542.091,22618807.5,11508122.06,17754944.97,18486352.48,23531128.04,15408907.39,13757405.45,14833857.83,23727564.84,12531032.2,12144852.35,23757776.26,10817037.12,12661298.95,11112724.28
-0.052444083,15888345.24,18927750.52,17926031.4,10364464.2,24147242.37,17191128.1,-21955220.11,12942644.01,22459273.66,19022128.16,11605592.5,13313531.82,14646971.54,13123133.75,7451448.188,19530450.79,21139734.33,21267866.26,-6301622.621,-1084640.045,29421525.19,26868542.71,21769440.97,25545098.95,4356675.392,22486710.72,12019693.03,17976309.9,18263254.8,23694473.64,15876675.13,14218569.74,15106584.03,23746855.35,13063888.59,12280177.01,23791311.29,10562933.22,12204215.73,11320389.82
-0.049888094,15786104.42,19203231.25,17832366.31,10529358.95,24133309.23,17366239.11,-22142347.26,13056922.88,22963815.17,19250138.33,11156552.8,12939257.52,14860813.71,13609825.98,7472699.84,19736163.78,21379842.93,21440874,-6143848.311,-1217907.508,29475253.85,26679752.66,21578017.78,25600644.18,4552277.402,22821975.79,11808496.91,18047331.97,18330750.75,24053949.77,15681156.94,14213939.34,15414592.09,23447533.87,12909590.57,12176436.14,23916471.91,10870084.51,12758607.24,11459311.98
-0.047332105,15834897.15,19150235.86,17696930.41,10961940.04,23970298.25,17435007.61,-21759975.09,12692347.31,22867408.41,19499759.19,11162383.34,13027432.55,14933256.71,13402399.05,7965748.915,19949146.21,21238222.25,21600002.69,-6414209.875,-1247073.837,29592212.77,26887180.49,21264582.14,25550733.89,4229419.916,22713565.43,11957433.71,17684880.43,18893021.22,23858987.94,15875356.48,14039932.06,15187734.74,23812101.33,12710418.68,11843166.27,24120874.85,10727962.24,12942196.07,11404050.38
-0.044776116,16321539.07,19245109.65,17426104.78,10908218.99,23892201.26,18004409.18,-21894145.76,12825706.78,23145569.97,19113460.67,11585709.62,13157916.45,14728644.94,13186889.86,8066708.706,19803868.51,21448289.55,21528075.22,-6475006.142,-1113114.38,29534387.25,27137912.18,21462590.52,25854691.67,4721157.424,22604626.63,11410012.09,17620677.4,19171864.9,23639815.92,15895786.7,13848310.2,15067419.01,23440274.56,12935973.28,11923790.64,24121766.08,10602994.27,12922381.32,11215183.65
-0.042220127,15767108.42,19457191.06,17827136.56,10580653.82,23988525,17357597.42,-21988443.3,12850266.87,23002337.28,19159738.63,11165763.92,13210704.48,15022707.05,13035997.23,8310094.988,19629679.54,21373707.63,21632732.04,-6177101.042,-1427081.391,29911464.01,27108981.83,21562997.53,25739189.46,3998161.321,22848593.72,12263752.25,18226478.97,18678014.46,23941570.23,15606084.36,14180064.23,14915399.59,23421345.18,13014032.46,12555514.44,24389476.64,10535879.72,12640417.32,11492394.48
-0.039664138,15912896.95,19275174.68,17882656.8,10919745.83,24333797.68,17578056.1,-21728199.17,13128009.45,23050541.25,19185933.94,11274117.48,13096731.37,15186829.58,13701655.99,8218698.712,20395689.12,21601838.56,21752442.62,-6352351.336,-958995.7239,29837352.79,26998919.49,21762640.57,25806156.72,4894092.609,22900727.6,11949507.14,18011070.75,18834972.39,23972106.98,15859834.01,14348224.75,15141566.43,23781197.23,12847171.77,12486646.52,24291827.83,10817919.06,12938306.6,11378360.84
-0.037108149,16558540.1,19250020.28,18359781.91,10541948.69,24050522.55,17596734.2,-22426922.94,13335371.29,23443897.81,19260121.18,11476570.12,13121179.31,14728633.59,13127426.02,7718843.117,20520996.87,21666150.37,21891645.16,-6522612.735,-962451.6757,29851853.7,26832605.06,21701473.32,25876712.76,4473706.85,23227614.11,12214363.48,17857779.33,18678399.06,24311465.14,15752699.07,13934201.79,14945103.75,23486991.65,12990488.81,12047739.45,24101284.06,10705721.29,13289247.31,11354299.13
-0.03455216,16023793.91,19083080.75,17833442.37,11033284.37,24437078.3,17692711.59,-21969536.56,13344376.21,23112782.04,19254644.03,11231583.73,13223654.85,15082301.71,13454735.74,8086524.709,20218098.64,21534975.83,21749272.21,-6078239.439,-1120636.337,30253333.59,27102850.89,21515907.61,25796277.76,4358820.554,22987215.62,12063812.8,18032526.54,19307480.67,24098960.09,15914711.66,13933419.27,15259219.71,24072885.93,13273651.14,12497101.51,24144979.77,10824126.78,13081239.29,11356489.45
-0.031996171,15906558.56,19601742.19,18330861.89,10924078.51,24324890.4,17537207.47,-21913216.73,13151150.69,23483519.54,19424756.16,11323440.71,13447855.68,15601412.78,13748826.12,7940772.098,19940512.42,21804397.09,21901641.14,-6292431.151,-1599052.808,30164224.15,27252749.34,21917593.93,26038891.6,4332710.164,22601889.25,11757452.12,18073716,18882222.61,23948874.33,15790254.99,14317615.48,15388665.47,23638008.56,12995059.2,12318150.63,24403389.83,10747298.86,13488372.5,11738667.56
-0.029440182,15829846.84,19246900.16,18114280.2,11097505.01,24189166.06,17719329.2,-22175999.55,13372409.62,23571137.38,19779377.77,11734203.31,13235324.14,15067758.39,13851143.96,7947664.791,20058290.9,21986705.98,21766314.97,-6382614.323,-1019466.125,30145120.35,26958610.74,21451878.8,25725834.07,4569382.388,22889506.79,11772050.92,18178788.84,18902347.9,24262400.34,15907330.32,14387350.54,15284167.46,23999182.2,13202703.07,12499153.78,24464293.45,11296274.46,13346709.14,11568856.43
-0.026884193,15888533.13,19128103.61,18560663.44,11104846.36,24591934.18,17637854.26,-21929389.4,13464211.32,23610859.17,19434834.35,11282286.48,13434197.63,15040448.03,13262534.87,8242247.98,20082026.64,21905781.97,21723904.11,-6496162.416,-630799.6618,30165815.44,27349033.06,22074074.1,26246523.45,4501855.658,22844688.84,11933253.29,18125425.68,18849815.18,24192647.58,16109609.09,14524853.58,15337905.41,23959324.09,13368618.6,12810654.51,24880525.23,10950219.15,13455274.32,11988377.02
-0.024328204,16318503.3,19414817,18165089.21,10920082.15,24440893.67,17674370.39,-21952357.7,13473403.87,23530216.09,19842201.4,11480618.1,13504248.64,15360936.43,13847652.15,8343004.175,19869097.93,21906938.38,22024405.44,-6585076.336,-1105629.131,30328923.61,27676340.81,22032798.39,26030761.25,4517816.731,23140616.23,11780410.92,18035061.06,19240040.85,24155175.63,16104080.61,14065250.8,15578038.69,24005572.54,13592349.86,12619345.86,24409203.61,10982562.8,13179500.76,11905098.61
-0.021772215,16015215.47,19590070.99,18177781.94,10993080.15,24438747.74,17833946.74,-21890291.32,13133856.78,23820072.55,19672188.96,11322989.44,13526611.13,15516732.48,13934000.73,8234797.982,20500364.51,21643445.86,21895721.3,-6066546.325,-1116909.253,30523382.19,27744254.64,22102775.61,26377901.52,4562330.448,22900019.17,12241966.03,18342494.45,18896367.41,24268326.01,15767542.4,14210002.53,15625500.17,23762159.27,13515033.98,12482683.11,24561812.24,10883121.27,13084936.28,11923149.82
-0.019216226,16264617.44,19778725.56,18203383.34,11009372.34,24458166.72,17931025.59,-22039863.19,13587983.54,23871917.03,19574578.81,11438839.09,13455762.03,15534384.9,14148640.18,8189653.781,20582152.72,21906505.03,22091214.52,-6298013.742,-918494.7185,30611126.54,27684416.28,22257013.71,26707256.2,4685915.815,23166261.82,12221385.33,18291029.24,19602013.61,24275446.09,15890546.1,14080922.3,15501198.5,23719788.63,13281409.2,12623836.7,24558172.98,11010760.39,13409962.16,11897954.98
-0.016660237,16024414.01,19553263.61,18723030.15,11242793.45,24683480.95,17964365.29,-22345428.53,13649304.07,23680846.85,19848936.35,11563896.99,13680456.22,15810048.06,13740606.3,8005113.035,19993049.67,22173752.6,22507960.11,-6161381.856,-1114535.905,30824998.32,27771924.78,21962358.4,26269272.47,4590194.119,22949425.35,12207604.87,18378874.42,19554755.09,24643512.86,16161147.68,14842920.88,15176837.64,24696708.43,13558330.69,12630294.52,24404064.11,11312317.69,13523038.5,12191685.53
-0.014104248,16455690.81,19687023.32,18655581.17,11219461.16,24933142.94,18188534.9,-22093848.74,13353609.4,24215981.66,19898239.13,11396932.79,13588357.5,15309403.61,14361829.16,8113855.266,20653286.98,22166763.93,22018674.42,-6345924.913,-844413.6551,30332173.04,28125180.82,22112958.7,26873960.8,4711849.021,23292342.89,12020210.39,18289802.28,19165555.27,24570016.92,16212559.3,14891859.32,15707849.75,24584743.32,13661836.28,12629659.04,24584247.09,11272670.35,13490647.35,11924582.1
-0.011548259,16030472.11,20083125.56,18366295.99,11326196,24792725.23,18454916.42,-21712997.56,13839088.98,24500874.94,19935853.02,11602352.76,13787620.88,15778851,14253438.57,8190179.913,20718220.1,22269803.81,22748811.08,-6355452.107,-948103.6777,30748018.94,28048786.44,22499640.25,26813467.09,4857483.509,23539671.44,12445762.52,18725546.53,19447359.53,24822958.25,15987193.82,14641813.77,15957529.76,24376579.06,13267343.7,12763546.21,24902706.18,11171366.66,13085752.5,11968292.19
-0.00899227,16478757.48,19996734.96,18601527.83,11073474.3,25244384.6,18753458.26,-22209898.68,13838767.69,24305817.13,20130892.93,11794637.72,13683604.95,15625995.88,14442335.2,8162126.028,20635107.42,22569835.49,22492431.72,-6187006.289,-595593.5113,30961609.05,27912369.98,22436463.42,26813171.29,5165567.824,23524180.13,12436359.67,18659569.88,19229747.49,24899665.55,16288704.36,14810176.41,15577926.7,24851368.96,13783702.62,12792588.83,25257019.76,11334436.85,13742435.59,12249514.05
-0.006436281,16847101.21,20296228.01,18651763.81,11387059.17,25066723.9,18528507.36,-22200357.28,13721774.79,24271302.26,20111750.77,11844205.32,14356815.54,15829501,14744194.7,8250130.023,21386619.33,22702129.78,22951117.1,-5964007.928,-981905.0053,31110296.97,28188414.24,22644649.52,26482655.77,5058890.655,23622233.97,12496445.43,18435117.98,19051925.96,25171066.6,16321976.41,14622552.21,15474032.51,24772259.62,13958941.85,12677300.08,25196783.2,10968847.02,13854057.91,12390213.1
-0.003880292,16368221.83,20232251.77,18647549.44,11036541.2,25449544.18,18257902.3,-22109934.84,13791123.57,24297590.11,20179102.15,11862088.19,14230264.93,16217043.02,13926235.82,8557850.227,20683708.06,22875841.54,22549491.05,-5882920.434,-795182.2853,31568646.08,28120708.18,22650197.93,26933489.68,4776136.579,24105420.59,12511617.87,18720461.35,19622613.25,25215964.52,16702077.45,14706897.34,16351828.73,24740183.81,13649041.51,13190721.56,25025890.66,11529368.46,13818030.3,12383662.13
-0.001324303,16312036.18,20377618.47,18794458.04,11858106.88,25856747.81,18720147.16,-22104134.39,14015503.24,24580277.55,20540154.51,11973018.26,14092928.49,16214513.22,14627757.9,8285722.74,21214888.43,22826992.27,23348780.54,-5840330.915,-449789.0788,31596182.9,28468043.01,22659195.9,26986615.31,5216939.179,23999494.28,12704914.71,18748750.5,19883248.57,25379688.21,16609214.27,14738669.96,16170370.71,25138206.24,13893642.3,12858151.55,24976136.32,11714230.76,13658452.25,12501665.74
0.001231686,16743466.17,20464077.05,18886304.6,11472752.98,25437091.02,18891662.83,-21882125.62,14582662.18,24914196.71,20438540.64,12109088.27,14114626,16604230.88,14804658.89,8408546.616,21354213.09,23021891.11,22886182.49,-5572806.772,-603039.9864,31521411,28708516.72,23041159.31,27515375.39,4772084.485,24070219.2,12651432.03,19209793.12,20087654.52,25309437.46,16473270.02,15091035.39,16253099.02,25017592.27,14269473.26,13056905.72,25710183.37,11603598.68,13826470.82,12289062.75
0.003787675,16765476.11,20421455.01,19093755.52,11629107.4,25954033.35,18603622.76,-22024328.02,14332355.89,25128282.86,20383027.77,11707790.44,14457588.73,16249722.51,14615020.22,8260358.335,21310810.17,23275124.93,23031241.22,-5589246.486,-522220.1935,31935520.35,28568919.07,22817829.01,27329570.49,5234608.02,24279374.5,12791530.66,19070652.41,20066604.68,25359973.05,16578011.06,15005497.98,16697161.94,25235906.94,13995638.73,13022736.04,25637692.78,11852389.03,13797891.11,12771078.96
0.006343665,17066143.5,20704106.39,19478678.76,12368898.43,25859116.57,19100176.79,-21980664.15,14582080.84,25018432.82,20642462.38,12321887.92,14873530.86,16570291.43,14602700.88,8635855.847,21625594.84,23302143.88,23702706.13,-5631365.321,-188710.6982,32026069.36,28934705.95,23111709.02,27521516.1,5456920.126,24291022.82,12905685.72,19152187.96,19934501.07,25656401.03,17107015,14975645.63,16867210.48,25453535.34,14087254.59,13546294.37,25560066.4,12130521.01,14027642.75,13140014.66
0.008899654,17082601.92,20614515.99,19184749.31,11981791.56,26044104.8,18884598.96,-21802770.74,14629756.57,25044780.67,20366924.47,12288209.7,14971279.39,16650452.73,15334761.66,8821233.936,21895117.9,23506360.22,23403679.3,-5507415.444,-351180.0212,32128907.16,29133382.04,23289544.72,27573685.71,5429784.833,24368168.65,12798331.7,19439905.36,19817131.63,25773913.72,16892543.36,15274665.38,16849027.45,25444926,14523360.46,13612286.08,25877565.59,12102889.01,14142003.65,13109825.74
0.011455643,17070784.39,20602077.07,19009341.97,11581971.56,26470374.71,19173685.98,-22206606.14,14851112.81,25102388.83,20565310.14,12448833.09,14963769.89,16573025.44,15654380.42,8855495.087,22041865.41,23555854.13,23426337.84,-5362627.123,112617.5709,31864137.35,29172562.04,23242281.72,27796435.17,5454485.531,25051802.01,12891535.37,19308036.62,20032591.06,25577417.47,17016646.16,15535935.71,16806789.81,25620367.01,14306476.4,13472038.12,25634542.05,11917846.5,14535771,13184270.97
0.014011632,17009268.87,20675096.11,19639469.66,12038737.23,26258716.28,19292862.48,-21937841.01,14686846.13,25081139.34,20845584.9,12353686.99,15077357.61,17413275.95,14779866.14,8818215.926,22088775.08,23632310.2,23911758.1,-5080644.855,-142296.6024,32638673.33,29271439.6,23401036.7,27959546.35,5415097.361,24708648.61,13506766.78,19822945.77,20064781.94,25890905.86,17234972.51,15873731.13,17227698.66,25651571.93,14604929.44,14007492.68,26439834.27,11847646.37,14164134.47,13076579.83
0.016567621,17409214.94,20932784.16,19477687.93,12449479.04,26712218.52,19308823.51,-21802826.98,15095762.39,25456541.1,20822964.55,12793292.63,15268433.3,17263562.15,15278092.23,9082720.822,21889643.19,24039993.47,23944086.34,-5147448.008,-201617.1194,32292407.37,29630494.36,23440626.11,28280364.07,5628289.926,25266651.49,13132206.06,19605416.69,20266683.57,26394373.31,17127524.93,15549354.44,17465246.07,26073886.65,14575778.77,13853011.38,26239168.3,12148080.39,14224820.62,13438718.48
0.01912361,17214146.92,21152926.4,19803084.22,12391457.67,27107864.42,19247761.07,-21632775.23,15090676.85,25728116.99,21351262.1,12511717.25,15505980.57,17328502.09,15634551.9,8539264.085,22481619.14,24012086.7,24362300.77,-4760280.262,-346040.8162,32497174.42,29774006.26,23498741.78,28346466.67,5846937.452,25465682.03,13516153.78,20151686.23,20169409.31,26421893.33,17319629.21,15759432.75,17834640.38,26401748.56,14513960.16,13909071.94,26398206.63,12801472.71,14620801.44,13553101.29
0.021679599,17659758.87,21313618.23,19823673.82,12592994.69,27309398.7,19594137.21,-21719283,15043717.94,25763946.71,21275106.33,12572613.34,15633620.75,17100341.2,15658550.74,8862712.738,22560711.39,24412169.7,24277368.94,-4579044.052,193816.1762,32942851.65,30048668.11,23944711.47,28106523.86,6172576.858,25727163.5,13192959.71,19787621.53,20753393.67,26556317.51,17320319.02,16280847.72,17910305.08,25798398.2,15096250.46,14280426.34,26832342.97,12147690.65,14536836.33,13936879.59
0.024235588,17735625.42,21153335.63,19815207.26,12469491.4,27068061.83,20223474.3,-21780020.59,15400839.83,25834730.04,21585322.36,13006221.3,15323389.64,17958813.15,15566335.45,9420066.381,22729348.99,24830157.63,24410263.31,-4459360.073,98882.50606,32795852.3,30316622.32,23880177.78,28371098.29,5974615.544,25561695.06,13673519.36,20007434.04,20678576.76,26701997.24,17887776.87,16057259.82,17810757.22,26305154.88,14946578.64,14293041.73,27118045.8,12303993.38,14982028.79,13846932.16
0.026791577,17650899.23,21371842.79,20157039.19,12857810.01,27620506.76,19882594.69,-21892301.43,15707774.52,26093605.27,21590834.03,12826157.54,15648837.5,17701174.76,16232573.91,9173832.655,22290558.8,24655931.91,24556816.71,-4449177.767,-63837.59133,33006738.99,30187937.67,24289218.17,28597056.87,6271430.635,26197789.36,13813601.32,20036647.12,20921424.13,26330092.19,17914063.2,15899850.17,18045866.88,26709347.77,15003400.43,14677410.72,27125948.29,12575159.36,14731350.78,14113886.34
0.029347566,17638767.04,21585174.12,19989718.12,13129929.36,27223044.65,20101305.83,-21590988.03,15778211.38,26596959.27,21951726.68,13320931.02,16047141.08,18335855.09,15871778.23,9517561.704,22762064.24,24796910.77,24781939.19,-4112684.412,544331.8821,33557087.83,30664183.07,23952833.58,29040200.24,6675301.326,26219506.85,14356881.6,20444333.85,20951007.61,27031867.11,17671681.71,16397345.13,18203462.66,27145663.83,15350009.03,14379509.6,27498115,12617197.34,15096584.13,13933508.96
0.031903555,17640299.46,21507144,20563863.82,13025224.23,27962640.03,20124048.14,-21162798.11,16084983.53,26367611.68,21948882.73,13648374.2,15891158.24,18418766.46,16634204.78,9417354.674,23194517.3,25260412.06,24965881.22,-4075870.771,389077.9918,33703884.43,30728358.18,24477747.76,29082810.73,6746553.4,26045759.09,13909109.79,19996618.24,21246400.78,27309896.81,18043290.41,16177389.03,18245748,26716040.78,15926600.83,14606767.56,27477009.46,12740445.94,15321826.9,14148561.84
0.034459544,18258030.89,21799080.76,20386883.67,12910071.22,28360997,20210121.19,-21318635.82,15842626.22,26748722.5,21935801.29,13767700.43,16383343.43,18352788.09,16506273.16,9633449.37,23304236.59,25103714.96,25076234.22,-4079884.93,453447.335,33861433.3,31115237.9,24407850.81,29282926.57,6730562.496,26440191.02,14221307.39,20956723.48,20982549.83,27298003.09,18372499.43,16568720.51,18629859.72,27033505.81,15509410.67,15040797.84,27753702.35,13726320.85,15675086.52,14523521.14
